"rcc","gcc","bcc","brt","max.filtered","doy","date","ROI"
0.272555463462495,0.517140194415953,0.203184827928503,208.91557210562,0.543550868067212,213,2013-08-01,"T1"
0.280226660714392,0.498683807910673,0.223879276078823,207.442902279395,0.543550868067212,214,2013-08-02,"T1"
0.282396780860048,0.51611709096748,0.202041025897032,210.600135409614,0.548511661592613,215,2013-08-03,"T1"
0.255178813534425,0.513884394584267,0.221039368267906,238.709298126834,0.548511661592613,216,2013-08-04,"T1"
0.266638845912145,0.51939614063008,0.203382796924361,212.314601670052,0.541344881191029,217,2013-08-05,"T1"
0.280261697479728,0.503304873767504,0.210988001162225,258.461160009027,0.546161600023035,218,2013-08-06,"T1"
0.269768543731537,0.521870733500109,0.20471699365988,205.059309410968,0.55076836069013,219,2013-08-07,"T1"
0.264231138847591,0.507866759266716,0.2127519707725,248.270345294516,0.54642220966631,220,2013-08-08,"T1"
0.254984826594985,0.513515439893196,0.230370716861467,240.358384111939,0.538616428261067,221,2013-08-09,"T1"
0.268173420127791,0.510335662101672,0.212753466452522,246.264635522455,0.537959562714883,222,2013-08-10,"T1"
0.268279616825071,0.514717647930102,0.217074274415077,226.153825321598,0.53707899862392,223,2013-08-11,"T1"
0.264565760542404,0.510488434866035,0.22447318372434,253.938050101557,0.535475716673362,224,2013-08-12,"T1"
0.258697280630694,0.506788452299654,0.234670116824683,246.277815391559,0.534378947774321,225,2013-08-13,"T1"
0.27134737773935,0.514616988305659,0.213992579983668,232.486932972241,0.536956430455899,226,2013-08-14,"T1"
0.252892979054901,0.513359234986182,0.216819628053591,243.903610923042,0.536733672974176,227,2013-08-15,"T1"
0.279712169612386,0.505211245736541,0.218488577396997,210.043105393816,0.538458812624572,228,2013-08-16,"T1"
0.279905936540314,0.514773779649254,0.21735433797771,222.784563303995,0.538895859480576,229,2013-08-17,"T1"
0.279339882594209,0.520161993707754,0.202056101153661,218.65355450237,0.540244358202906,230,2013-08-18,"T1"
0.255632554197131,0.514872421879993,0.224375194009025,241.007109004739,0.537040633720494,231,2013-08-19,"T1"
0.26768587703095,0.518458565414213,0.223052037060723,231.451681336042,0.532878823073604,232,2013-08-20,"T1"
0.269002920256811,0.512410402781643,0.213505595275945,242.531144211239,0.532446604392194,233,2013-08-21,"T1"
0.278895460669556,0.512988238211992,0.210847640349406,209.66612502821,0.534400925409096,234,2013-08-22,"T1"
0.271004670745552,0.514855173575954,0.20842590077435,237.671767095464,0.534400925409096,235,2013-08-23,"T1"
0.282301233671691,0.515701254709542,0.21438353880189,229.4144211239,0.537007181125273,236,2013-08-24,"T1"
0.271144741785001,0.519735712943582,0.203926927052151,230.616497404649,0.538717280179931,237,2013-08-25,"T1"
0.265972744241177,0.512093465968545,0.217562940171035,238.359444820582,0.537007181125273,238,2013-08-26,"T1"
0.276776139334329,0.503851590010377,0.220422360362177,241.315007898894,0.534110530791523,239,2013-08-27,"T1"
0.262114415722833,0.507487427058252,0.223018978749775,247.476235612728,0.533940193909155,240,2013-08-28,"T1"
0.29026785434365,0.49836477573947,0.216298182146437,210.939201083277,0.539871046758893,241,2013-08-29,"T1"
0.259403807360066,0.505598747708839,0.216335387935036,247.125840668021,0.54247925747722,242,2013-08-30,"T1"
0.26978634113454,0.534425232738729,0.197973965963225,202.403362672083,0.54247925747722,243,2013-08-31,"T1"
0.301099024902212,0.495889023164352,0.213439158388579,257.131034772031,0.504166962797232,213,2013-08-01,"T2"
0.301188658993954,0.481217624325798,0.21770038407291,268.490877060526,0.504109665987624,214,2013-08-02,"T2"
0.299217841120522,0.495330423321254,0.203673948091288,276.0664401661,0.504766481893872,215,2013-08-03,"T2"
0.284808126695583,0.504087935538279,0.208598692480097,264.594626903234,0.505638507038329,216,2013-08-04,"T2"
0.301970770915692,0.486238958464069,0.212381026801899,282.777211526362,0.51187677000924,217,2013-08-05,"T2"
0.29362744231751,0.502966600014436,0.20367689583534,249.530137158676,0.512881618609319,218,2013-08-06,"T2"
0.294751164135288,0.499486401202572,0.208060349703447,270.837171259595,0.512881618609319,219,2013-08-07,"T2"
0.286513879415777,0.502229086660553,0.202773987610014,269.68547879703,0.51557802851669,220,2013-08-08,"T2"
0.273536019624627,0.510110005527029,0.21568425915715,256.761251625351,0.513076139406238,221,2013-08-09,"T2"
0.294809312603237,0.500875113044259,0.208800542175831,266.044733861835,0.512628343852895,222,2013-08-10,"T2"
0.292258395307597,0.49761292681762,0.213555452278509,273.831970135481,0.509629231875667,223,2013-08-11,"T2"
0.281873058404067,0.501907164236227,0.21384105367032,274.480118283629,0.510121484462296,224,2013-08-12,"T2"
0.279502476610549,0.494656956508442,0.223293544658146,282.456419613271,0.510030178031116,225,2013-08-13,"T2"
0.297824048717839,0.494746897758518,0.216517848109835,277.355018665324,0.508566136712164,226,2013-08-14,"T2"
0.279673574500867,0.499738837145842,0.216249066212069,280.422570361981,0.505147187677095,227,2013-08-15,"T2"
0.298848716502977,0.486631190221844,0.216287597366977,280.677278637641,0.502569669631671,228,2013-08-16,"T2"
0.298035375166928,0.490211663155215,0.214182883885689,278.94045971226,0.503592590817243,229,2013-08-17,"T2"
0.29852700524419,0.500545446654114,0.203920842751487,271.951470156453,0.519141787546654,230,2013-08-18,"T2"
0.275165664865761,0.513402860938079,0.210589279467086,246.893209177467,0.519141787546654,231,2013-08-19,"T2"
0.287860575582348,0.502466343277807,0.209025263629656,271.52718006795,0.523148641229924,232,2013-08-20,"T2"
0.287505217191603,0.496885647799014,0.211974502859414,282.258693007844,0.512701379989729,233,2013-08-21,"T2"
0.304796720083549,0.478769669230181,0.216933882381594,287.732393775429,0.514423511214596,234,2013-08-22,"T2"
0.289736225461556,0.511067169769965,0.195931860095957,256.796485046768,0.513134101033285,235,2013-08-23,"T2"
0.304532625751496,0.49158081797985,0.211872693339645,296.022251583407,0.513730192288571,236,2013-08-24,"T2"
0.298055414483704,0.502940976402195,0.202750665107901,262.403233924751,0.508820371635718,237,2013-08-25,"T2"
0.283958107993179,0.501085985675467,0.209392647020935,271.722788473638,0.508946571556258,238,2013-08-26,"T2"
0.293723835971117,0.497091115377643,0.207675307741757,259.534100918586,0.508780522100738,239,2013-08-27,"T2"
0.28756127296486,0.498183259899819,0.217096870799162,273.06765655803,0.506246435626132,240,2013-08-28,"T2"
0.307693081354611,0.478355288539769,0.214896697381052,282.978314668009,0.507933595278175,241,2013-08-29,"T2"
0.28810351288653,0.494614822396716,0.213386529935247,289.670336814731,0.508186911423769,242,2013-08-30,"T2"
0.302820747684346,0.493616796604824,0.203768086361188,293.946604588734,0.508186911423769,243,2013-08-31,"T2"
