"rcc","gcc","bcc","brt","max.filtered","doy","date","ROI"
0.250537032130823,0.462575651207217,0.286357864613498,333.625118483412,0.532714552707188,152,2013-06-01,"T1"
0.255949165991745,0.527972785341852,0.218523591737989,249.125231324757,0.533985036213455,153,2013-06-02,"T1"
0.257070518500429,0.524292010648836,0.217540184928786,259.212683367186,0.546422673030392,154,2013-06-03,"T1"
0.251140729582074,0.541571965358179,0.207603827819215,219.87528774543,0.546422673030392,155,2013-06-04,"T1"
0.280129791582337,0.523589478722539,0.196096261780073,207.195238095238,0.55210982466801,156,2013-06-05,"T1"
0.272136511252554,0.537500593916007,0.184867064914324,233.564342134958,0.56067386275429,157,2013-06-06,"T1"
0.267589328868264,0.542264323991793,0.17905281448514,226.795215526969,0.56928760919444,158,2013-06-07,"T1"
0.270465521757983,0.535907361368873,0.190947374825011,240.437711577522,0.569897097429859,159,2013-06-08,"T1"
0.258498693163475,0.532277136782988,0.206358374891036,241.001173549989,0.553992875232668,160,2013-06-09,"T1"
0.251173019779641,0.518910769331234,0.22856980291977,251.884585872264,0.553992875232668,161,2013-06-10,"T1"
0.270318528453187,0.529333386773821,0.200725221374362,236.660956894606,0.555416017626855,162,2013-06-11,"T1"
0.279589695233619,0.542611885284923,0.196349307161487,224.444572331302,0.553929182802173,163,2013-06-12,"T1"
0.267419085511389,0.533479105784934,0.198842367022007,235.578672985782,0.553972866016845,164,2013-06-13,"T1"
0.265056145023223,0.530784959048172,0.203036566176612,228.437282780411,0.556380199912378,165,2013-06-14,"T1"
0.265929878933388,0.522280141022585,0.201794607254452,243.678763258858,0.557542955039273,166,2013-06-15,"T1"
0.261369643932015,0.547164503214004,0.193407881499099,210.093703452945,0.55736872767711,167,2013-06-16,"T1"
0.270373924566824,0.537096477466924,0.195869505425656,199.491333784699,0.555578149684164,168,2013-06-17,"T1"
0.270861459908783,0.539345475717976,0.197915767979286,198.372940645453,0.547015486666057,169,2013-06-18,"T1"
0.271797445900958,0.532468678979414,0.200111652224002,202.407876325886,0.546024667137533,170,2013-06-19,"T1"
0.267072508449472,0.539200683710887,0.201631737556512,203.11029113067,0.548141662049147,171,2013-06-20,"T1"
0.268851166188168,0.530047672079008,0.202199889477375,205.200090273076,0.549435447562356,172,2013-06-21,"T1"
0.267107959556639,0.526046978921728,0.214854151363151,222.710088016249,0.54933982886912,173,2013-06-22,"T1"
0.254076777051918,0.534999363395733,0.215961315947263,223.693206951027,0.544660045717042,174,2013-06-23,"T1"
0.260481265495074,0.516665007100802,0.221785115089293,248.612615662379,0.543978717987942,175,2013-06-24,"T1"
0.249639842121957,0.515861364841072,0.230855706810791,247.292778153916,0.543447037638158,176,2013-06-25,"T1"
0.256789134584744,0.522151599533363,0.22017770769791,241.442067253442,0.544403440615608,177,2013-06-26,"T1"
0.256765096288751,0.519153575614858,0.223661670170875,248.74759647935,0.543233878723659,178,2013-06-27,"T1"
0.25671159053683,0.518387437909033,0.21436942139807,241.356398104265,0.537035556867562,179,2013-06-28,"T1"
0.258657869109004,0.516761897622966,0.223124047873418,250.969171744527,0.537374980296109,180,2013-06-29,"T1"
0.25578762452036,0.518473789023555,0.221440357023027,238.529880388174,0.537374980296109,181,2013-06-30,"T1"
0.253831642679402,0.487438068355419,0.263404922453515,278.21211358584,0.542426812318762,152,2013-06-01,"T2"
0.272004674184956,0.535776285044354,0.194188514798823,242.804811039805,0.542694605679898,153,2013-06-02,"T2"
0.2715720581935,0.533764710069437,0.194389643435665,246.384463738937,0.545650274640097,154,2013-06-03,"T2"
