"rcc","gcc","bcc","brt","max.filtered","doy","date","ROI"
0.231640695951851,0.490941459641446,0.27652415050215,203.033604152562,0.497157472443548,60,2013-03-01,"T1"
0.27079855707329,0.475253990632168,0.25041406676904,234.936583164071,0.497157472443548,61,2013-03-02,"T1"
0.257440793877788,0.475139698924223,0.26648593799408,233.508756488377,0.497016948112141,62,2013-03-03,"T1"
0.293498159943273,0.470285200771919,0.239211906385805,235.918348002708,0.497820854098798,63,2013-03-04,"T1"
0.298613611586745,0.4733001936481,0.231337912586994,233.04394041977,0.506881834057082,64,2013-03-05,"T1"
0.300330574598453,0.474919397064686,0.226565620676537,231.640825998646,0.504865773746799,65,2013-03-06,"T1"
0.272826332450359,0.489440149647941,0.236657434709053,232.305055292259,0.496987574053392,66,2013-03-07,"T1"
0.256416697215947,0.438059301168115,0.306220758487759,368.437643872715,0.492963876914182,67,2013-03-08,"T1"
0.257197136270333,0.440504233242246,0.303042164012044,363.538456330399,0.495324090435073,68,2013-03-09,"T1"
0.282205017710508,0.488126254941875,0.228613562349082,242.359106296547,0.502627350396596,69,2013-03-10,"T1"
0.230509078959807,0.487872157868666,0.277424514266621,206.652696908147,0.502627350396596,70,2013-03-11,"T1"
0.234752912230156,0.472332658910401,0.292280886373002,231.571789663733,0.495100055319396,71,2013-03-12,"T1"
0.216580136480308,0.467780861694683,0.313241763464296,229.642586323629,0.489125232794722,72,2013-03-13,"T1"
0.240762256663218,0.473271061622611,0.275781619447146,213.266644098398,0.489151377585193,73,2013-03-14,"T1"
0.225361355173341,0.472308671409853,0.30166254378191,227.905213270142,0.497486158644494,74,2013-03-15,"T1"
0.278737165245336,0.468574139525653,0.254864996457267,235.944075829384,0.500055692041909,75,2013-03-16,"T1"
0.286922922982722,0.481827562426672,0.234258806448585,223.685285488603,0.500055692041909,76,2013-03-17,"T1"
0.264634881068366,0.481518448554501,0.251423263512367,238.984879259761,0.495228282316208,77,2013-03-18,"T1"
0.222853353024081,0.46787409151151,0.310291553264196,232.309749492214,0.498704085908897,78,2013-03-19,"T1"
0.237428092023045,0.482527728238801,0.281149359173002,215.500496501918,0.508860053895296,79,2013-03-20,"T1"
0.237357523663363,0.482327697707064,0.280863908004006,213.464725795531,0.512611067765517,80,2013-03-21,"T1"
0.250502998380314,0.488287914018965,0.260523341128481,209.867343714737,0.503886979852495,81,2013-03-22,"T1"
0.283661837892001,0.473917260739652,0.245917334248897,227.513540961408,0.503151814827798,82,2013-03-23,"T1"
0.290481172796166,0.470906410529414,0.239316144482679,232.85217783796,0.501934162290189,83,2013-03-24,"T1"
0.267843235255526,0.485248401766919,0.244510804852672,227.410223425863,0.508964063343564,84,2013-03-25,"T1"
0.283959147872154,0.490476402851372,0.226056151443888,213.393094109682,0.51258505292441,85,2013-03-26,"T1"
0.284258662259009,0.496565713877865,0.222828810689829,217.674317309862,0.520484016263864,86,2013-03-27,"T1"
0.240873932051844,0.480116736255384,0.26907608191024,229.576303317536,0.509864882810185,87,2013-03-28,"T1"
0.237822694365117,0.474351277349184,0.287803406056976,230.295215526969,0.488121939424881,88,2013-03-29,"T1"
0.238358666933572,0.475224082872049,0.286026224855117,226.373888512751,0.482427253839253,89,2013-03-30,"T1"
0.248835525912051,0.472523469738215,0.280040608682645,234.440555179418,0.482427253839253,90,2013-03-31,"T1"
0.2465524034857,0.473401993131927,0.277987147359272,219.842686967829,0.49906851706284,60,2013-03-01,"T2"
0.310183611353952,0.464634007904653,0.23020386563328,278.444591250367,0.49906851706284,61,2013-03-02,"T2"
0.271905482154264,0.491117786698667,0.2301130344668,207.24078268529,0.492997815040145,62,2013-03-03,"T2"
0.320510156495409,0.450900637562958,0.226929754290165,306.599303720482,0.491968372906769,63,2013-03-04,"T2"
0.325387045939872,0.44941154268055,0.22644713995358,311.668868755505,0.466681256100524,64,2013-03-05,"T2"
0.32596355193719,0.455265232631825,0.220546865237999,310.232750304098,0.493488962293367,65,2013-03-06,"T2"
0.29966744792799,0.492730745939535,0.207232990448913,231.761629126295,0.493488962293367,66,2013-03-07,"T2"
0.259301148244334,0.450965267031808,0.289603448174458,299.592236063923,0.493488962293367,67,2013-03-08,"T2"
0.26143077681489,0.450596321951731,0.286703466166786,304.727842791829,0.484767495905616,68,2013-03-09,"T2"
0.312210609249693,0.479629172982909,0.208449393825464,264.896417935489,0.494237766670244,69,2013-03-10,"T2"
0.249535942750826,0.482650993568686,0.265130264017419,219.643072857682,0.494237766670244,70,2013-03-11,"T2"
0.245217983503385,0.468172329945525,0.284614842968377,235.999265970387,0.489100241674917,71,2013-03-12,"T2"
0.230048124933608,0.447623659337723,0.3218123309441,250.453630300742,0.472830867257568,72,2013-03-13,"T2"
0.284370084690843,0.441830277589226,0.276308306234346,281.49576360052,0.474428389362874,73,2013-03-14,"T2"
0.241942509453011,0.472698896888026,0.287615559961713,209.314730925716,0.475505562882973,74,2013-03-15,"T2"
0.306353221906812,0.457243652009648,0.236662837803261,284.145274946521,0.481418480931666,75,2013-03-16,"T2"
0.315065147881923,0.464074822313671,0.221926088674255,284.629189211862,0.489283537819401,76,2013-03-17,"T2"
0.288355578901592,0.488974468459305,0.221222972424036,226.184052682354,0.489283537819401,77,2013-03-18,"T2"
0.230548284952979,0.457541213426889,0.311819681978522,224.338324734701,0.489515361515204,78,2013-03-19,"T2"
0.251028796174345,0.465450404517354,0.267159050392555,220.009500440418,0.489324386014933,79,2013-03-20,"T2"
0.250496476099858,0.48232276793742,0.264091703814929,207.609894719181,0.501053451000349,80,2013-03-21,"T2"
0.264584251907576,0.496742140522608,0.237811459567785,194.389371251206,0.500408441098605,81,2013-03-22,"T2"
0.303041806078135,0.465500473325078,0.23335359077155,263.570823371503,0.500408441098605,82,2013-03-23,"T2"
0.31041731250916,0.458305753015968,0.231909490158976,283.626169204312,0.479575154754618,83,2013-03-24,"T2"
0.304776161622775,0.468145223389956,0.225837981376328,261.720166939306,0.479936659203115,84,2013-03-25,"T2"
