"rcc","gcc","bcc","brt","max.filtered","doy","date","ROI"
0.266169841336158,0.49974813258905,0.226610977582827,244.199345520199,0.514800187977125,335,2013-12-01,"T1"
0.279310555207959,0.492413323958256,0.236989258736825,235.434303768901,0.514800187977125,336,2013-12-02,"T1"
0.281028076625761,0.494323012240271,0.223103089457202,238.071202888738,0.509674595257856,337,2013-12-03,"T1"
0.262707887871345,0.497449536082216,0.240720802044532,247.623177612277,0.518871603046597,338,2013-12-04,"T1"
0.271675577022494,0.497918453745747,0.217337163705961,242.190701873166,0.513441146769072,339,2013-12-05,"T1"
0.260298139879108,0.495582829058674,0.245573778598262,265.854931166779,0.513441146769072,343,2013-12-09,"T1"
0.25811049714937,0.497306779093365,0.244554615235013,259.66589934552,0.506425031599028,344,2013-12-10,"T1"
0.289607223147948,0.477728619297626,0.238933267034721,240.568065899346,0.498039869147029,345,2013-12-11,"T1"
0.28072126044111,0.473758434450425,0.249559313991121,239.647325660122,0.495395711603274,346,2013-12-12,"T1"
0.282336602346472,0.473770307400031,0.247077391562772,238.705190701873,0.495441377519863,347,2013-12-13,"T1"
0.286205325386031,0.474142079388929,0.241746715595265,238.522523132476,0.51174634562308,348,2013-12-14,"T1"
0.266151527016198,0.498969008655753,0.233362679370385,247.694109681787,0.51174634562308,349,2013-12-15,"T1"
0.278971103908135,0.47270612540723,0.249087704636952,247.291333784699,0.514203842333843,350,2013-12-16,"T1"
0.286488246546742,0.490071757793001,0.225311394697548,236.891266079892,0.510784424138465,351,2013-12-17,"T1"
0.268876807670786,0.504306606915309,0.226751481161003,233.310426540284,0.515783589974972,352,2013-12-18,"T1"
0.273330455873084,0.502683101455647,0.229623697617823,242.060460392688,0.514160614351056,353,2013-12-19,"T1"
0.258120646202627,0.494579500695318,0.247439004791291,257.765876777251,0.510797032351535,354,2013-12-20,"T1"
0.273066600054483,0.500383615562359,0.228824806231941,237.079350033852,0.517840299831644,355,2013-12-21,"T1"
0.267319046222762,0.505060382707237,0.222492342008716,229.10686075378,0.517840299831644,356,2013-12-22,"T1"
0.272514803013592,0.487298391300532,0.239802533584902,246.82265854209,0.518597041542987,357,2013-12-23,"T1"
0.266732120347422,0.501906391186859,0.232559751634908,236.877905664636,0.51010550094076,358,2013-12-24,"T1"
0.259058743996384,0.508780148587719,0.232143867054944,235.563146016701,0.517176826144741,359,2013-12-25,"T1"
0.264469701733995,0.509308485291743,0.226597994288403,220.057278266757,0.516318210485139,360,2013-12-26,"T1"
0.279343512311983,0.47178180734567,0.249575426911767,246.907221846084,0.514230035186201,361,2013-12-27,"T1"
0.265719433653197,0.503577260533008,0.231087602326716,237.671586549312,0.5148656269269,362,2013-12-28,"T1"
0.270422485010041,0.50400028877999,0.234122250318987,217.424509140149,0.5148656269269,363,2013-12-29,"T1"
0.282274860226365,0.468583981985056,0.251951062093255,249.25332881968,0.514241916466584,364,2013-12-30,"T1"
0.273881346203079,0.49314807803265,0.224243583227605,241.070187316633,0.514241916466584,365,2013-12-31,"T1"
0.295043636997217,0.496422392925872,0.220023614110556,265.76376829831,0.497282170537132,335,2013-12-01,"T2"
0.319025669985321,0.430787729573116,0.249883911681522,377.994945681809,0.496952548744236,336,2013-12-02,"T2"
0.311882932057656,0.46596611576195,0.225306747641249,326.756994253597,0.497083668615916,337,2013-12-03,"T2"
0.280989054134235,0.491494515904903,0.2249456214748,263.165471247011,0.503967892150852,338,2013-12-04,"T2"
0.299866796721038,0.486763358139563,0.212667392639879,275.397676271968,0.509105160873509,339,2013-12-05,"T2"
0.273490056262821,0.502835151582392,0.218833034813521,260.830774715826,0.509740169650562,343,2013-12-09,"T2"
0.276826828543174,0.50259155859009,0.218707231662962,253.494505264041,0.50937943734943,344,2013-12-10,"T2"
0.31999146836632,0.438328769967273,0.251343875727841,329.219286103771,0.507338851108469,345,2013-12-11,"T2"
0.316686284378052,0.420278757210115,0.259324770231773,384.054821525943,0.445520154459466,346,2013-12-12,"T2"
0.317456715414117,0.421988371765397,0.25729657676622,378.888951805713,0.441342117900931,347,2013-12-13,"T2"
